eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
0.5,0.0,0.06704192516499834,0.25,0.01763286019573775,4.158114545135701,0.0,0.6102134247604747,0.3330704209832716
0.5,1.0,0.0721449113564788,0.25,0.019491749909262102,4.403927353077435,0.0,0.5574518521440689,0.4224215151655945
0.5,2.0,0.050875900105007664,0.0,0.02123209211280571,4.240432075788798,0.0,0.48127825694263743,0.2725349146388835
0.5,3.0,0.057300526870817464,0.0,0.021325125860764675,4.2055313286999825,0.0,0.41984359451535574,0.260167752801414
0.5,4.0,0.060316969350805674,0.0,0.030022742141159176,4.164860172270403,0.0,0.4940546240847899,0.20270925940044932
0.5,5.0,0.06598651542205577,0.0,0.02250227798887096,3.258647028560232,0.0,0.5303639620519045,0.3751571185060573
0.5,6.0,0.06386851600537341,0.0,0.02335496714501723,3.847856113044844,0.0,0.49301187216568976,0.31680543607309575
0.5,7.0,0.04660578836271283,0.0,0.022683830185433428,8.698232994217152,0.0,0.6748197619810846,0.4853397955888111
0.5,8.0,0.08484657900769353,0.25,0.021874646421928108,4.049160277571385,0.0,0.44606420827064536,0.3868275427361461
0.5,9.0,0.07180133155684125,0.0,0.02096436091792652,3.8616572506035514,0.0,0.4376983207580152,0.3549623728816502
2.0,0.0,0.01878440631559361,0.0,0.020916204543465135,3.7149060283220656,0.24999999999999994,0.49039800219113516,0.049955135927490596
2.0,1.0,0.06198996412225385,0.75,0.010194510669039699,2.390364440335814,0.24999999999999994,0.39143139568987373,0.5800256434862046
2.0,2.0,0.07050303981164271,0.0,0.02287329112876468,7.978059763914899,0.0,0.6504870866392248,0.43754787206144896
2.0,3.0,0.06901741157268805,0.75,0.020111621528927693,2.3589530730367363,0.0,0.4147358691344265,0.3870333226376028
2.0,4.0,0.05935883640967592,0.5,0.011461122991232066,4.706740658745765,0.0,0.48335598710120564,0.2654752469647889
2.0,5.0,0.04850002907516657,0.5,0.010796458513008523,1.7952221340336294,0.4999999999999999,0.351912372679011,0.6377101814813176
2.0,6.0,0.008522647239132413,0.75,0.023616288004547632,4.205752583155158,0.24999999999999994,0.35089132456855665,0.1746183304334914
2.0,7.0,0.13332366766764225,0.25,0.020267720728231856,4.4797099072359305,0.0,0.3069495722610998,0.1501429533911351
2.0,8.0,0.0289805628130221,0.0,0.021924999014831324,6.892324970922781,0.0,0.5015011597935107,0.18119358615694048
2.0,9.0,0.031033431905994863,0.5,0.05418572214163677,4.379851270099838,0.0,0.3130861168697372,0.19384980287129355
3.5,0.0,0.13782721547039015,0.0,0.027534856272521967,3.7936442264384644,0.0,0.4050333274058968,0.09292922139191427
3.5,1.0,0.2728208028961007,0.0,0.023360457967106597,4.16290692581041,0.0,0.13888783879204608,0.0829442454696821
3.5,2.0,0.25285018530889336,0.5,0.01349645614137061,3.5596363168635747,0.7499999999999999,0.21472368899175281,0.30699398941683637
3.5,3.0,0.05702328132283038,1.0,0.014788447329466492,1.8983386196829195,0.0,0.3783887909950895,0.520002907252804
3.5,4.0,0.045335190384917824,0.75,0.009531364006205204,2.858999427420831,0.4999999999999999,0.35014118783072684,0.6724281791348402
3.5,5.0,0.21778127096479682,0.75,0.025545823457303836,3.074596566279316,0.24999999999999994,0.06349684404100579,0.03590381670809858
3.5,6.0,0.05189936341318425,0.0,0.041746270395998215,5.474981429535468,0.0,0.3467162185673277,0.023856366288942565
3.5,7.0,0.07810977156052491,0.75,0.023290194484212587,4.60426696321103,0.4999999999999999,0.31733726034444704,0.45795162002250306
3.5,8.0,0.23447153297391943,0.25,0.018984269449352928,1.9739279712460673,0.0,0.14239522956291242,0.13097136906521623
3.5,9.0,0.18003046081162197,0.25,0.03316417452065615,3.8309365995157414,0.24999999999999994,0.0881321516076611,0.0859646180944509
