eps,exper,N,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
1.96,0.0,15.0,0.2349056800770189,0.75,0.0034463282582737676,0.3720625578637669,0.24999999999999994,0.3918906317429741,0.25361661585417455
1.96,1.0,15.0,0.2268626397180596,0.45,0.0053911003750428035,0.37676057212123154,0.37499999999999994,0.494574549949915,0.2628898971672601
1.96,2.0,15.0,0.20229161801573736,0.6,0.0042686205726927915,0.392934309580346,0.24999999999999994,0.5688019126337606,0.2878637953401053
1.96,3.0,15.0,0.25185909885647634,0.6,0.0035465522025158332,0.5253216705895842,0.12499999999999997,0.3908716620845658,0.274581122519984
1.96,4.0,15.0,0.20463464580810123,0.725,0.0030917360472665174,0.3047954467464564,0.37499999999999994,0.552643852042477,0.3127346170614984
1.96,5.0,15.0,0.21328274032827654,0.525,0.004238189605632619,0.3565480717703967,0.24999999999999994,0.5371664628052275,0.37203101072637174
1.96,6.0,15.0,0.24542029137064225,0.725,0.0021872412251451347,0.30736062588621926,0.37499999999999994,0.5088539128247193,0.25748430936264394
1.96,7.0,15.0,0.22244431131109316,0.675,0.002149140191109031,0.3461945662528585,0.24999999999999994,0.3823870630503142,0.25405765805974634
1.96,8.0,15.0,0.19994856302026276,0.775,0.0014294061893422143,0.398931119149265,0.24999999999999994,0.5355476610786343,0.3250046684945235
1.96,9.0,15.0,0.22489121262406697,0.55,0.005563352143648463,0.41793282539694865,0.37499999999999994,0.5521879556493815,0.2836541780106595
