eps,exper,N,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
1.96,0.0,35.0,0.19765363762041124,0.5945945945945946,0.009368386265013889,1.0752532255537828,0.29999999999999993,0.6071659878945461,0.021478430084353635
1.96,1.0,35.0,0.18241358537634425,0.6756756756756757,0.012080801893892556,0.9030145771490118,0.19999999999999996,1.2434373384392376,0.1883307524642597
1.96,2.0,35.0,0.19052294265532188,0.35135135135135137,0.014104461862776092,1.0742084278327018,0.19999999999999996,0.45394672847610573,0.023222578601912847
1.96,3.0,35.0,0.19106776048627871,0.5405405405405406,0.010163571337586514,0.9465612888435148,0.29999999999999993,0.7954826310175627,0.04277972974575727
1.96,4.0,35.0,0.14060372274468835,0.7027027027027027,0.011251331792031388,0.9933478487297384,0.19999999999999996,0.836407966550536,0.1774726526976145
1.96,5.0,35.0,0.13404723000406277,0.5945945945945946,0.019959798651754457,1.1620921386471377,0.19999999999999996,0.6231226079294885,0.16047848911811688
1.96,6.0,35.0,0.14286024361822203,0.35135135135135137,0.023786550952933905,1.090574955159567,0.19999999999999996,0.6944209476468912,0.16094842101366885
1.96,7.0,35.0,0.1911819505119935,0.6486486486486487,0.017966542713071892,1.1387791699235175,0.19999999999999996,0.5358791842630843,0.004209354441731081
1.96,8.0,35.0,0.1991053960806305,0.6756756756756757,0.00944998669282652,0.9995848533356297,0.29999999999999993,0.5804581436679569,0.02671952091160814
1.96,9.0,35.0,0.18207719626183289,0.5675675675675675,0.01218024346505363,0.990672295361441,0.29999999999999993,1.285252806626228,0.3042714418238853
