eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
1.96,0.0,0.22888714455127498,0.575,0.003577955067921127,0.3886277490381402,0.24999999999999994,0.5752697487699252,0.34631580138889667
1.96,1.0,0.2102333261589529,0.65,0.002204907059066983,0.2752776580832019,0.24999999999999994,0.40159308348616185,0.2589063839489125
1.96,2.0,0.20312921453172653,0.575,0.002809504894485681,0.5269886675193886,0.12499999999999997,0.4398603881107353,0.3267316593803043
1.96,3.0,0.21173218447795872,0.675,0.0022952281918394183,0.33732608350239146,0.24999999999999994,0.4349583322397928,0.26153712104479027
1.96,4.0,0.2357565353560279,0.775,0.0031589638731403754,0.38769600396328907,0.12499999999999997,0.5549292086649085,0.33333451686410887
1.96,5.0,0.2267845589102551,0.675,0.0028904762636011083,0.40108370492830897,0.24999999999999994,0.47425944547419563,0.28756614137196457
1.96,6.0,0.22080277283785588,0.6,0.002556855979592565,0.3444040440401458,0.37499999999999994,0.5191922350896742,0.2895979416377235
1.96,7.0,0.20847434481222707,0.7,0.004417018496090108,0.34871409444097246,0.37499999999999994,0.531206176388921,0.2676281514603556
1.96,8.0,0.21255466850025495,0.625,0.011844976540301866,0.37229345524503277,0.37499999999999994,0.6454893050762837,0.3541474227514081
1.96,9.0,0.24557598748941603,0.7,0.0032687162610080755,0.3733368932782405,0.24999999999999994,0.4428855215106291,0.2228082337834936
