eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
0.5,0.0,0.1177646710177704,0.05405405405405406,0.03430786280545928,1.0242310880532508,0.29999999999999993,0.2893440516201043,0.14509845121574097
0.5,1.0,0.13284432333835242,0.02702702702702703,0.04347973586821581,1.323013367435304,0.3999999999999999,0.19452372676565635,0.14367377797368874
0.5,2.0,0.13688566578764633,0.08108108108108109,0.029799035161959475,1.2136252648538366,0.19999999999999996,0.12626408363833336,0.09166677575859247
0.5,3.0,0.1380811546534253,0.02702702702702703,0.03095923286069855,1.3034940082012634,0.29999999999999993,0.47561719411404574,0.18469762802556514
0.5,4.0,0.13010958470272463,0.05405405405405406,0.034779853839480956,1.409799107355144,0.19999999999999996,0.3255925002944763,0.13684331695854135
0.5,5.0,0.13324587947330513,0.05405405405405406,0.0144757450059957,1.0110364111066332,0.29999999999999993,0.48228733905547955,0.2154467137368572
0.5,6.0,0.13619670997486732,0.0,0.03390871197199873,1.3257341991850775,0.29999999999999993,0.16829411453112497,0.1442948259893753
0.5,7.0,0.14440224707730623,0.02702702702702703,0.06168142837033528,1.2711191894339438,0.19999999999999996,0.5466237614874717,0.14821842551487396
0.5,8.0,0.13350828029581213,0.05405405405405406,0.028688416947059585,1.3322504720881585,0.29999999999999993,0.715275664579868,0.22127781631747126
0.5,9.0,0.1266759832119928,0.08108108108108109,0.0075088968215167385,1.1719773207121778,0.29999999999999993,0.12983268649890728,0.11318311439747364
1.0,0.0,0.14154019341947233,0.1891891891891892,0.009289299259182444,1.284108365624776,0.19999999999999996,0.6240046585474546,0.11275022352489251
1.0,1.0,0.12254656523093463,0.08108108108108109,0.012994306038820241,1.222398439856243,0.29999999999999993,0.6262080943144552,0.14755337951523725
1.0,2.0,0.1381091685550124,0.05405405405405406,0.013730758413602339,1.3993524028626947,0.19999999999999996,0.5888985408120985,0.09509122203698328
1.0,3.0,0.13304577945489252,0.02702702702702703,0.020333513143240868,1.0908633999582498,0.29999999999999993,0.7701155731734475,0.23543171808506075
1.0,4.0,0.1381236021657441,0.24324324324324326,0.007621766717139264,1.173227361093029,0.29999999999999993,0.5629982800979353,0.1252657614662972
1.0,5.0,0.12727681990985293,0.1891891891891892,0.02771481293612547,1.4038571798192288,0.29999999999999993,0.4638170429886206,0.09883992359668363
1.0,6.0,0.136031072775655,0.02702702702702703,0.04024071746806179,1.4016844638998087,0.19999999999999996,0.610524827484686,0.1546037383623499
1.0,7.0,0.12544547968577338,0.40540540540540543,0.030460290723182078,1.3173333824600313,0.29999999999999993,0.4551062851204306,0.061936756530734584
1.0,8.0,0.11721383779303858,0.21621621621621623,0.03941123694723954,1.2601658918385241,0.29999999999999993,0.6743057343398344,0.16734942656688484
1.0,9.0,0.1228675099332052,0.13513513513513514,0.03197068114939243,1.1510867295106637,0.29999999999999993,0.7408590647584182,0.21254753063575696
1.5,0.0,0.10842532037016046,0.5135135135135135,0.025531211569590876,1.2005978023220472,0.29999999999999993,0.5697194191947687,0.08171199913461746
1.5,1.0,0.1273217103406071,0.24324324324324326,0.023834240470799583,1.3288860405943805,0.09999999999999998,0.7007401132130369,0.0944594424735252
1.5,2.0,0.15007479339048307,0.40540540540540543,0.020712341763912692,1.3753766823459754,0.19999999999999996,0.5936432230204,0.12773339328997774
1.5,3.0,0.10211958778470402,0.2702702702702703,0.025383542175763718,1.316521690544766,0.29999999999999993,0.6296066430528934,0.10548766760564544
