eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
0.5,0.0,0.11458464771071057,0.09090909090909091,0.040932055293416675,2.626058227228634,0.5454545454545454,0.8713325961604333,0.6142885964289767
0.5,1.0,0.12034940053111658,0.3181818181818182,0.012430851865169961,2.3449774867632844,0.5454545454545454,0.8430316978478125,0.6076839029742966
0.5,2.0,0.08596087600738989,0.0,0.018050733047823744,1.883030136933646,0.4545454545454545,0.8600191837981451,0.5945014912531642
0.5,3.0,0.12633856663054685,0.3181818181818182,0.0123351614041831,2.5423956349998758,0.5454545454545454,0.7954803893323589,0.5456623795580609
0.5,4.0,0.12414626479379066,0.13636363636363635,0.01692015522674748,2.0887941824441554,0.5454545454545454,0.8199099309243489,0.5782969530389197
0.5,5.0,0.13697400025985512,0.0,0.0127308450350946,2.4539475699546385,0.5454545454545454,0.8295040394059879,0.5864897670836537
0.5,6.0,0.10322570203230429,0.2727272727272727,0.03865465651400006,2.466120964963957,0.5454545454545454,0.8698413158449593,0.5930059951518131
0.5,7.0,0.07515780936839521,0.045454545454545456,0.04412785365253244,2.7825527723995673,0.5454545454545454,0.9426145977309595,0.7107361691823225
0.5,8.0,0.13620951608746146,0.3181818181818182,0.00997394851533389,2.164509291158401,0.4545454545454545,0.762432201414679,0.5687218024620077
0.5,9.0,0.1039340132975987,0.045454545454545456,0.026895049720815578,2.241783260794663,0.5454545454545454,0.8760562308647788,0.6004875538153935
1.0,0.0,0.2167551712174526,0.7727272727272727,0.002759846536441088,1.495767417559711,0.4545454545454545,0.09287412277425897,0.3227599322060082
1.0,1.0,0.18127839683352032,0.6363636363636364,0.005136408337819459,1.8238351061801148,0.5454545454545454,0.020255715637423396,0.2572690490875466
1.0,2.0,0.2140761184124461,0.6818181818181818,0.0019491193284123355,1.3715347492470737,0.4545454545454545,0.15148811202194087,0.32011198713127986
1.0,3.0,0.1267574830420384,0.0,0.01916419797039105,1.7081676278991753,0.4545454545454545,0.5366391725711017,0.4685495365872237
1.0,4.0,0.11756557354557372,0.4090909090909091,0.0065658818522381975,2.2347103972915217,0.5454545454545454,0.5231730387029908,0.34240023355002414
1.0,5.0,0.18409884191911505,0.7272727272727273,0.015856871106035782,1.679176978132201,0.5454545454545454,0.2810654423829746,0.3614376784806388
1.0,6.0,0.15944741069381246,0.7272727272727273,0.0017153299804580175,1.9461797259694276,0.4545454545454545,0.09238772843882795,0.44049625358269007
1.0,7.0,0.1834731027366267,0.5,0.002139533440174191,1.2409930990384246,0.4545454545454545,0.090363820542999,0.3662730013910599
1.0,8.0,0.23037674174810951,0.7727272727272727,0.0015640716405272293,1.4524028089091114,0.4545454545454545,0.0428459947616432,0.33264981127505455
1.0,9.0,0.16474305322011107,0.7727272727272727,0.0045037837509397365,1.7821799380601702,0.4545454545454545,0.03761284567017462,0.3346949087531215
1.5,0.0,0.22287739643639679,0.7727272727272727,0.0012033242952513396,1.7061325248771335,0.4545454545454545,0.09674092405340566,0.22181458782066946
1.5,1.0,0.24128123173888336,0.8181818181818182,0.001645802693196604,1.2210465420406535,0.4545454545454545,0.09344548607650734,0.14960928559000894
1.5,2.0,0.22972434852194118,0.9090909090909091,0.0032645589344418146,1.0544594956483715,0.5454545454545454,0.023261877860413564,0.22176856455460947
1.5,3.0,0.21420946685633477,0.8181818181818182,0.0015757733311805634,1.0894840355955686,0.4545454545454545,0.07346566721032287,0.19436645495156576
1.5,4.0,0.22126662368108693,0.8181818181818182,0.003447004710704589,1.019144194400436,0.3636363636363636,0.09825690986350308,0.2483164702520545
1.5,5.0,0.23829809806982608,0.8181818181818182,0.007228019690121431,1.19347696284259,0.4545454545454545,0.19296124721702135,0.445036455628032
1.5,6.0,0.20386343905418422,0.7727272727272727,0.001514720349822263,1.5048504504553817,0.3636363636363636,0.21068558935419165,0.2894457452672146
1.5,7.0,0.25720553745731417,0.8181818181818182,0.0012873108369820876,1.4374175179270363,0.3636363636363636,0.16831676778505952,0.24256292235357813
1.5,8.0,0.2441072680443011,0.8636363636363636,0.001672949415855089,1.4782689559244115,0.3636363636363636,0.11660750894129367,0.2979422908215404
1.5,9.0,0.26667499503230574,0.8181818181818182,0.003806081640625844,1.3386706485921755,0.4545454545454545,0.14101884956403601,0.17673166891473413
2.0,0.0,0.2355042910644545,0.9090909090909091,0.0020011164261197795,1.123906073708209,0.4545454545454545,0.12581724391297944,0.12445847030753587
2.0,1.0,0.274130443843387,0.8181818181818182,0.0010254649448286641,1.1219010618161307,0.4545454545454545,0.12817795835796103,0.14458018061001088
2.0,2.0,0.2912116101687849,0.8181818181818182,0.0024702937619946897,1.4270911276881681,0.2727272727272727,0.1684181929554182,0.1458948456674237
2.0,3.0,0.22806586366808332,0.9545454545454546,0.0051981777172177045,1.1262176073185866,0.5454545454545454,0.19074231887893334,0.2642260913634818
2.0,4.0,0.29133852760352946,0.8636363636363636,0.0028616559533342924,1.1043086100133912,0.2727272727272727,0.08531445613756952,0.10494856512113414
2.0,5.0,0.22335448201709637,0.8636363636363636,0.002282883596156497,1.2081560869452064,0.2727272727272727,0.07892828985204893,0.35971377572461655
2.0,6.0,0.24045856320810993,0.8636363636363636,0.0012141489231173484,1.057962136722541,0.4545454545454545,0.2350221764310701,0.13867034448487114
2.0,7.0,0.24461591899285598,0.8181818181818182,0.00157181452769454,1.5193532124613451,0.5454545454545454,0.026690207105143308,0.1928349734643922
2.0,8.0,0.23293247213766438,0.8181818181818182,0.001104635607828964,1.0472435871664112,0.3636363636363636,0.08271081929728472,0.13392049420250812
