eps,exper,N,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
2.0,0.0,5.0,0.01939600116670875,0.25,0.036651108602875994,3.4153694367112495,0.24999999999999994,0.6411463289944382,0.44353320422343706
2.0,1.0,5.0,0.04028293923339331,0.25,0.028672819270575526,6.128942775602539,0.0,0.6308705418957075,0.408785067033094
2.0,2.0,5.0,0.0350566919690073,0.0,0.03023348719380143,7.086042609469237,0.0,0.667876903946029,0.347788329997567
2.0,3.0,5.0,0.023943389127778044,0.25,0.03152678633318168,3.236017358522395,0.0,0.6077290332619625,0.35471100092909535
2.0,4.0,5.0,0.06812323800544165,0.75,0.018968876522360664,3.822468271727604,0.24999999999999994,0.5158846298314986,0.35288390080011345
2.0,5.0,5.0,0.03646637812966348,0.5,0.0160071717984354,4.398932879334927,0.24999999999999994,0.5762666265670248,0.2980021132479253
2.0,6.0,5.0,0.0582032237568159,0.0,0.036352488095976916,4.389356773256244,0.24999999999999994,0.613583763695103,0.31732951909174933
2.0,7.0,5.0,0.033568280257000885,0.0,0.03328665973955684,5.1069651321891065,0.24999999999999994,0.6357927483569221,0.46545212958136106
2.0,8.0,5.0,0.04735457809191346,0.0,0.024290546513942763,5.1581505944725645,0.24999999999999994,0.5784086987998264,0.3528472034708156
2.0,9.0,5.0,0.030536489260918835,0.25,0.029066455437657283,4.372434832970349,0.0,0.6232173010798484,0.4469271931786086
2.0,0.0,10.0,0.023996807018488935,0.0,0.03810572100775575,4.194152157172642,0.0,0.6276418156060097,0.3651275535144915
2.0,1.0,10.0,0.02077310342788055,0.0,0.021226126200703344,8.723114686120102,0.0,0.6676244439726614,0.40373245964796267
2.0,2.0,10.0,0.01633470209669908,0.25,0.036707814385413526,5.155622208470195,0.24999999999999994,0.5402636067903591,0.10625497462214964
2.0,3.0,10.0,0.030796408281427875,0.25,0.0315134321278511,4.759286969052155,0.24999999999999994,0.593689248897739,0.38437440681609036
2.0,4.0,10.0,0.042467927424530746,0.75,0.01953655570731029,4.185402597449682,0.24999999999999994,0.4640368934003908,0.36311947118235954
2.0,5.0,10.0,0.03762537453749257,0.5,0.03341664511299647,6.882466417801815,0.24999999999999994,0.569639537348204,0.19583836088153528
2.0,6.0,10.0,0.049866566643852896,0.5,0.019599608829513525,5.158295407188289,0.24999999999999994,0.5247666340121812,0.2197550519029818
2.0,7.0,10.0,0.027457703137106854,0.25,0.038278970213877286,7.218706138392344,0.0,0.668224777653909,0.4252898758902677
2.0,8.0,10.0,0.033907193888341194,0.25,0.0300704010074659,4.523421731458761,0.24999999999999994,0.5472454340572078,0.2492352306456404
2.0,9.0,10.0,0.014041539180313097,0.5,0.022497665199741466,5.65805479042535,0.24999999999999994,0.5606425202254179,0.2084006194494831
2.0,0.0,15.0,0.012732379795264355,0.25,0.04075887539044468,4.651330073938028,0.0,0.6135517355625507,0.39023646030168546
2.0,1.0,15.0,0.031472557526423396,0.25,0.016558934236647248,3.9809560138520093,0.0,0.6041851999136646,0.38330906745251647
2.0,2.0,15.0,0.03048940089667909,0.75,0.025793896733582358,3.28739669857811,0.24999999999999994,0.5284738898036365,0.4336971223706049
2.0,3.0,15.0,0.026551700535933007,0.75,0.03228185816037239,6.48135910548206,0.0,0.4868476519630956,0.1934748574807966
2.0,4.0,15.0,0.03133580391175308,0.0,0.03388508572400649,4.985848603270865,0.0,0.6328650384961418,0.38054988677244095
2.0,5.0,15.0,0.047929189700527175,0.5,0.03493954223600886,3.637759321553833,0.24999999999999994,0.5739521927618394,0.3578019534311184
2.0,6.0,15.0,0.030992570270887535,0.0,0.021729641632626532,5.030355902710664,0.0,0.6154647468773582,0.32482994120404124
2.0,7.0,15.0,0.03498922877603501,0.25,0.02424369217888647,7.200790261294301,0.24999999999999994,0.625430054724531,0.4375783709678233
2.0,8.0,15.0,0.0181076797795781,0.25,0.022150715460954717,5.767998603900894,0.24999999999999994,0.5189391160234115,0.17636079496744655
2.0,9.0,15.0,0.05166224228489562,0.25,0.028112449675926403,4.297876866094377,0.0,0.4956725683081572,0.11831215148090743
2.0,0.0,20.0,0.020387962702085767,0.5,0.034011786637254106,4.391657129856323,0.0,0.5893584084799104,0.35483493522570275
2.0,1.0,20.0,0.02227426200378027,0.25,0.03559166359333753,6.458177804404848,0.0,0.6531485984510346,0.39610001676340756
2.0,2.0,20.0,0.04948560691588433,0.5,0.02700310424915593,4.432913569698522,0.0,0.5506989651451677,0.439153720707062
2.0,3.0,20.0,0.051465640054646045,0.0,0.020405502318955007,4.377336378286184,0.24999999999999994,0.5601121406077555,0.4520019709621997
2.0,4.0,20.0,0.028878038466095386,0.25,0.040341225398331876,3.616722069717518,0.24999999999999994,0.6410911846320841,0.35441648602987863
2.0,5.0,20.0,0.03670683663086357,0.25,0.031397289272235104,4.066364028460862,0.24999999999999994,0.6244435699278877,0.34671912175555947
2.0,6.0,20.0,0.026639852647003578,0.75,0.012850239561585496,6.495541664058186,0.24999999999999994,0.5812458360851822,0.32112882108806645
2.0,7.0,20.0,0.04434798729968272,0.5,0.015428552360240651,4.072170042255369,0.0,0.524072224457693,0.36018698703022545
2.0,8.0,20.0,0.04390084261705807,0.25,0.031194618094483557,6.510810231244784,0.24999999999999994,0.6896697559005515,0.4836285504632925
2.0,9.0,20.0,0.01664705718732378,0.25,0.03717185090641113,4.203393573681474,0.0,0.5898089731723024,0.341858178662181
2.0,0.0,25.0,0.023947224932679808,0.0,0.04261324380439363,3.5081896035515885,0.4999999999999999,0.6319640072113211,0.3539408194459954
2.0,1.0,25.0,0.032571531540308195,0.0,0.03366580404327591,5.521151969326288,0.24999999999999994,0.643081650866356,0.41784350054331343
2.0,2.0,25.0,0.014446953020478714,0.0,0.041741820165646315,6.656818619265636,0.24999999999999994,0.6675722195237894,0.39899926014705445
2.0,3.0,25.0,0.03794944745067728,0.0,0.02528698647856302,6.682656890223519,0.24999999999999994,0.6483265736584226,0.5043757796673484
2.0,4.0,25.0,0.033261405421842465,0.0,0.03947252612810124,6.281978647243758,0.24999999999999994,0.6949493998357458,0.4648114382308139
2.0,5.0,25.0,0.03142807327454755,0.25,0.01301037882173487,5.423279785644336,0.24999999999999994,0.644076617044176,0.41661373717555034
2.0,6.0,25.0,0.033983636297052686,0.5,0.019283608357830603,4.170816035936877,0.24999999999999994,0.6350594269766144,0.4755843570389633
2.0,7.0,25.0,0.026151120073801683,0.25,0.04121624016132601,7.239017884043379,0.24999999999999994,0.6931194718983589,0.436896849211399
2.0,8.0,25.0,0.017616862139203816,0.25,0.03155993849910339,3.699181948658689,0.0,0.5856815471941668,0.36955694526172456
2.0,9.0,25.0,0.03106951403052842,0.25,0.03471215379194392,3.727287502867334,0.24999999999999994,0.6266700560480601,0.4363804614674557
2.0,0.0,30.0,0.030610094837128513,0.0,0.03418745210706322,9.201033458108403,0.0,0.7083329866300873,0.4791398592088409
2.0,1.0,30.0,0.022125579337210866,0.25,0.02701152140315517,7.384690445271184,0.24999999999999994,0.6640582051486175,0.41003524460538104
2.0,2.0,30.0,0.022604907585247108,0.0,0.03446005312675701,8.203714748507098,0.24999999999999994,0.6689570485662583,0.4414028481425838
2.0,3.0,30.0,0.04112321681943025,0.25,0.03688494414720974,3.465927521709705,0.0,0.5757207942660336,0.33343407061074865
2.0,4.0,30.0,0.04041552060051031,0.5,0.01750221491211499,6.817196296572022,0.24999999999999994,0.6767081244706198,0.5438525418043031
2.0,5.0,30.0,0.028123332643561365,0.0,0.027483752512894838,5.75182347554062,0.0,0.6887217576590271,0.4546669706786431
2.0,6.0,30.0,0.028874882550903,0.25,0.019800133729781542,5.047995100839406,0.24999999999999994,0.6137772690598331,0.3378397963355477
2.0,7.0,30.0,0.027524117045782667,0.0,0.03279192852072575,4.619427220322323,0.24999999999999994,0.5681027562657565,0.3318961728646648
2.0,8.0,30.0,0.01827362981407204,0.25,0.024521373440640308,6.982996481511052,0.24999999999999994,0.6383668965794093,0.4528094265548486
2.0,9.0,30.0,0.029876500950983383,0.25,0.026805017686112795,8.653024785782357,0.24999999999999994,0.6822867510857163,0.48487468944793566
2.0,0.0,35.0,0.031218386345392327,0.0,0.02553598623754236,7.015235176461443,0.24999999999999994,0.6526842299949632,0.49315639846512804
