eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
2.0,0.0,0.22918563564856204,0.625,0.0027503562162356373,0.39964270628960347,0.24999999999999994,0.377006074511078,0.21666510399232297
2.0,1.0,0.22666333823492874,0.7,0.002267290792701653,0.34265772519897464,0.24999999999999994,0.38407515024507655,0.22466262289704297
2.0,2.0,0.2104234716657155,0.65,0.0019062201851989028,0.41160985667387284,0.37499999999999994,0.4894352293634165,0.2846084458125836
2.0,3.0,0.20246012652073375,0.5,0.003657029437759078,0.3591128029923797,0.24999999999999994,0.4945843235964378,0.31642844625286193
2.0,4.0,0.21858722309659476,0.7,0.003169748903668338,0.47222046703870046,0.37499999999999994,0.3876168513572109,0.25035785182522635
2.0,5.0,0.2171465218340817,0.7,0.006816716547182045,0.35509228940186666,0.37499999999999994,0.5464182545818719,0.3046442683357528
2.0,6.0,0.2203599428030994,0.65,0.002459078320934204,0.37250928963765306,0.24999999999999994,0.4601088149405769,0.26897489215017006
2.0,7.0,0.23505749099810755,0.65,0.0017637250840307987,0.3395472198934072,0.24999999999999994,0.3815811715265471,0.22756127209403912
2.0,8.0,0.23716117779603335,0.675,0.003614437739223514,0.34907729533706944,0.37499999999999994,0.5889579098231208,0.3422739857145523
2.0,9.0,0.19325092871875596,0.55,0.002798323590025991,0.40771374336178606,0.24999999999999994,0.5461876823015993,0.3096363254970192
