eps,exper,N,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
2.0,0.0,5.0,0.08098385263939412,0.13636363636363635,0.04478272047427661,3.3476056684450914,0.2727272727272727,0.9743777671049467,0.7252212321426926
2.0,1.0,5.0,0.06732617700194823,0.09090909090909091,0.04619510888201763,3.8713973334112453,0.4545454545454545,0.968655120736921,0.7060475897103594
2.0,2.0,5.0,0.069986120852473,0.18181818181818182,0.04588746087731144,2.868266545867396,0.4545454545454545,0.9491647732180439,0.6991849679238079
2.0,3.0,5.0,0.06639449346425484,0.09090909090909091,0.04061946628753659,3.937597785708676,0.4545454545454545,0.976548726360211,0.7620766010413118
2.0,4.0,5.0,0.06919150190523297,0.18181818181818182,0.03412425085669452,3.5696825493284075,0.4545454545454545,0.9520442440210463,0.7030890240471864
2.0,5.0,5.0,0.07100735925982747,0.045454545454545456,0.047239287603706256,3.674074475284068,0.5454545454545454,0.9768652457268189,0.7656774790420273
2.0,6.0,5.0,0.0812474981186255,0.5,0.03117735703552074,2.6625229239886616,0.4545454545454545,0.9294521252547129,0.7124034445577835
2.0,7.0,5.0,0.0788330445134287,0.09090909090909091,0.04453577555736575,2.9171912222202097,0.4545454545454545,0.9607395310836747,0.7135988860494661
2.0,8.0,5.0,0.07069300642817077,0.045454545454545456,0.049340440126934657,3.6519250370319076,0.4545454545454545,0.9713511648891293,0.7292591781913469
2.0,9.0,5.0,0.09693542039581768,0.7272727272727273,0.02888596177725888,2.724517141892107,0.4545454545454545,0.8894707829519414,0.6501542279458499
2.0,0.0,10.0,0.14929856039709108,0.6818181818181818,0.010504975507309632,1.8567875520663004,0.4545454545454545,0.2699866050749176,0.40863075205626026
2.0,1.0,10.0,0.1087018112807156,0.6818181818181818,0.005860266145068776,2.318690523740251,0.5454545454545454,0.2243431971213024,0.42487445360754317
2.0,2.0,10.0,0.15914436524874281,0.5909090909090909,0.002324425886234255,1.5883486974628922,0.4545454545454545,0.10007693338881314,0.29494941278469244
2.0,3.0,10.0,0.13001067803791358,0.7727272727272727,0.011805883894944575,1.6499819524243278,0.2727272727272727,0.23813090439159215,0.4588995896214886
2.0,4.0,10.0,0.10184762681462797,0.6818181818181818,0.007193112770136156,2.295871379087344,0.5454545454545454,0.10896848945430791,0.37870429691783125
2.0,5.0,10.0,0.12378353245268314,0.6818181818181818,0.010077906434142149,1.9029269162856406,0.3636363636363636,0.3072166603160395,0.45405929675455703
2.0,6.0,10.0,0.1486072336151313,0.6363636363636364,0.009415805874794507,1.850473207835595,0.5454545454545454,0.11714720161490463,0.3285362860678377
2.0,7.0,10.0,0.1880621341195494,0.7727272727272727,0.003124152002360121,1.8796436528593623,0.3636363636363636,0.006252587654881561,0.4048289733793701
2.0,8.0,10.0,0.08817627058524453,0.6363636363636364,0.01757113553497758,1.9383362071082644,0.4545454545454545,0.7388081841884627,0.578910218516247
2.0,9.0,10.0,0.15770527370122,0.7727272727272727,0.0017619562611372078,1.8240587921297409,0.5454545454545454,0.15115108187152518,0.21955152115378332
2.0,0.0,15.0,0.15907137126119794,0.7727272727272727,0.003835330220255838,2.172967665174817,0.5454545454545454,0.21478613554679973,0.3852685721560985
2.0,1.0,15.0,0.14861940151863912,0.7727272727272727,0.010677913035731653,1.7976617862429092,0.5454545454545454,0.20396616355669672,0.4061536514348693
2.0,2.0,15.0,0.13929644186904808,0.7727272727272727,0.004378911176987747,1.6086459456961488,0.5454545454545454,0.023369905417390716,0.24116190971041063
2.0,3.0,15.0,0.11370122959995262,0.7727272727272727,0.005312240188759696,1.5878944152341425,0.5454545454545454,0.08534592458789651,0.32648359467236315
2.0,4.0,15.0,0.19112952960092605,0.6818181818181818,0.001581159074307427,1.911181641562154,0.3636363636363636,0.1402470488853616,0.293993850938494
2.0,5.0,15.0,0.17009083567319344,0.7727272727272727,0.008762431483336348,1.7758554613684159,0.5454545454545454,0.10631232172981198,0.2736930444429996
2.0,6.0,15.0,0.16208144610616568,0.7727272727272727,0.00525034060801404,1.215040021145819,0.4545454545454545,0.02337704755613201,0.34156481308454795
2.0,7.0,15.0,0.15928066575000768,0.6818181818181818,0.003449493000189922,1.4456902542777654,0.4545454545454545,0.11975602860499204,0.2641333135528905
2.0,8.0,15.0,0.1399042630049016,0.8181818181818182,0.010592909363159765,2.0966529035201558,0.5454545454545454,0.09527971599710001,0.29455939679055365
2.0,9.0,15.0,0.18078776160690357,0.7272727272727273,0.004061664486065086,1.5431034333890299,0.4545454545454545,0.025603707643456354,0.21975761376000416
2.0,0.0,20.0,0.15547345013672217,0.7727272727272727,0.005285007322618261,1.5890122242943079,0.4545454545454545,0.026517313194194526,0.26017774922456194
2.0,1.0,20.0,0.16231007311445886,0.7727272727272727,0.005812813473499059,1.808256657500639,0.4545454545454545,0.07670812342869496,0.2994969372673789
2.0,2.0,20.0,0.1252244626731466,0.0,0.012977867397686027,1.6939806025101536,0.5454545454545454,0.26890678200973256,0.34728070813559136
2.0,3.0,20.0,0.1598614379811746,0.8636363636363636,0.0035432790981628536,1.7868426664093597,0.2727272727272727,0.012795528677409771,0.3400836072011544
2.0,4.0,20.0,0.1480805144316026,0.7727272727272727,0.005690990138258873,1.9150172994321126,0.4545454545454545,0.018454471084534022,0.32314292339918915
2.0,5.0,20.0,0.16961815439170624,0.7727272727272727,0.005164617110735816,1.6127122628102377,0.4545454545454545,0.09725010311173211,0.3852424885574858
2.0,6.0,20.0,0.1756278922750659,0.8181818181818182,0.002234931963090411,1.6698853694425164,0.4545454545454545,0.044000957888815154,0.2951780075945537
2.0,7.0,20.0,0.1427335730940351,0.0,0.0213320209023625,2.3297996466115567,0.3636363636363636,0.43202114495485705,0.3864246935449876
2.0,8.0,20.0,0.118828446188324,0.8181818181818182,0.012315345689621593,1.9101505115855688,0.5454545454545454,0.08902010663548152,0.2862413894658457
2.0,9.0,20.0,0.14527265007090634,0.7727272727272727,0.004314374047029717,1.6212565014023643,0.4545454545454545,0.030583493299260103,0.21499403066503867
2.0,0.0,25.0,0.09564026800229397,0.0,0.01774856636012756,1.8944707323621448,0.5454545454545454,0.5505691811006738,0.42669652804356445
2.0,1.0,25.0,0.1515180392676538,0.7727272727272727,0.00829836998156164,1.7899512950928482,0.4545454545454545,0.2751148425521578,0.40670004566516776
2.0,2.0,25.0,0.14809356997843282,0.8181818181818182,0.01168029832753812,2.199146837025004,0.4545454545454545,0.134742582245225,0.33791998281632146
2.0,3.0,25.0,0.1658609638453711,0.7727272727272727,0.01586913276003718,1.4846138888886489,0.1818181818181818,0.25428327605115786,0.36267405663413255
2.0,4.0,25.0,0.1411556133040311,0.9090909090909091,0.01553839270661357,1.762171424673637,0.5454545454545454,0.2588993168882723,0.3226623552473902
2.0,5.0,25.0,0.13103539090964736,0.7272727272727273,0.015804885145764128,1.8140312871093065,0.5454545454545454,0.1418890989144614,0.26714650046834254
2.0,6.0,25.0,0.18362586788172028,0.7727272727272727,0.00555868237687036,1.4010394427297943,0.4545454545454545,0.11017188161168609,0.3606430019646106
2.0,7.0,25.0,0.12124576057736573,0.045454545454545456,0.010686619468521235,2.2174782942108378,0.3636363636363636,0.6377449545987293,0.45771529803049865
2.0,8.0,25.0,0.1647024083209298,0.7272727272727273,0.00448046160949147,1.6843670650525024,0.5454545454545454,0.01172818920728507,0.2700075342799361
2.0,9.0,25.0,0.14030165859144195,0.8636363636363636,0.004552370659398261,1.8526499370293563,0.4545454545454545,0.1967089850575108,0.3910037560688831
2.0,0.0,30.0,0.11479147428527242,0.5454545454545454,0.013442969841772961,2.3368542464416437,0.4545454545454545,0.7130642670175971,0.437758497304553
2.0,1.0,30.0,0.15548909952822515,0.8181818181818182,0.00642708018405195,1.5635746200739509,0.4545454545454545,0.2352271034251594,0.3631281562639018
2.0,2.0,30.0,0.11503510493417875,0.5909090909090909,0.04209083556720305,2.6953824648184597,0.3636363636363636,0.6856944411289101,0.4838876656477533
2.0,3.0,30.0,0.14298519073582494,0.7272727272727273,0.014426423050080883,1.9893855803073226,0.3636363636363636,0.3164900323816449,0.4835582453208735
2.0,4.0,30.0,0.13190933580600642,0.6818181818181818,0.01154102725126218,1.9570759823350459,0.3636363636363636,0.3153549614651259,0.37866007871368973
2.0,5.0,30.0,0.14466223014338023,0.5454545454545454,0.02473057509106386,2.6169291480090577,0.5454545454545454,0.34722036987264754,0.3379238478903465
2.0,6.0,30.0,0.13439174077885105,0.6818181818181818,0.007761504517401361,1.588669366644209,0.3636363636363636,0.26323201969228793,0.41746168798021377
2.0,7.0,30.0,0.13568967615530744,0.8636363636363636,0.006250724184261088,2.156466628758008,0.4545454545454545,0.06834678725653771,0.32962886797006896
2.0,8.0,30.0,0.12143803915250866,0.7727272727272727,0.012804918553561617,2.240714387860678,0.3636363636363636,0.45686875007522637,0.4715749985632809
2.0,9.0,30.0,0.11119927036842481,0.7272727272727273,0.014802249627512204,2.1960447586963014,0.5454545454545454,0.3148649525516349,0.34613311316382656
2.0,0.0,35.0,0.10086108606158621,0.5454545454545454,0.006344613052498205,1.7427593340150827,0.3636363636363636,0.6668685814558044,0.5184253882802738
2.0,1.0,35.0,0.16062823421135158,0.7272727272727273,0.004545335453097644,1.826747399006798,0.5454545454545454,0.030555094328806487,0.24167302670758412
2.0,2.0,35.0,0.1650836249341492,1.0,0.0066255125194740975,1.8348171475120836,0.4545454545454545,0.19050013368188715,0.3849596594690807
2.0,3.0,35.0,0.1278169550299989,0.045454545454545456,0.0186973326809083,1.9742648752102756,0.4545454545454545,0.4776709246674803,0.38475541383738343
2.0,4.0,35.0,0.07513284222833497,0.5909090909090909,0.03244583102846546,2.6363978837896243,0.4545454545454545,0.7547376719720884,0.4750430152379788
2.0,5.0,35.0,0.19587550382869068,0.9090909090909091,0.003951236667098252,1.6315702219035937,0.1818181818181818,0.20647669672286006,0.4230861859930547
2.0,6.0,35.0,0.1415228683487757,0.7727272727272727,0.006077405567025393,1.6880448714575698,0.5454545454545454,0.0013176582652448742,0.225172013959128
2.0,7.0,35.0,0.10978143134924381,0.0,0.02565968103000887,2.2757359795794687,0.4545454545454545,0.64701688900003,0.47427286613637376
2.0,8.0,35.0,0.12084386026915715,0.7272727272727273,0.006966373255105887,2.1223196900165515,0.5454545454545454,0.14315980508369625,0.34974941236057766
2.0,9.0,35.0,0.08790849386710275,0.6363636363636364,0.030769803353304804,2.5266388862506695,0.5454545454545454,0.5649770893295053,0.4363893416273308
