eps,exper,N,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
1.96,0.0,20.0,0.1814587379385922,0.8065476190476191,0.002972985743720402,0.6289826147715548,0.23076923076923073,0.2643899272514405,0.3983046934680146
1.96,1.0,20.0,0.17986508823591418,0.7589285714285714,0.003994756792011047,0.5646703805703407,0.23076923076923073,0.37947435644755756,0.4488838344931599
1.96,2.0,20.0,0.174042350379884,0.7410714285714286,0.0039365873308234945,0.5860529035301477,0.23076923076923073,0.3532424721274063,0.43750444262553495
1.96,3.0,20.0,0.09973448849767794,0.7202380952380952,0.0033811775888302666,0.6255740279712233,0.30769230769230765,0.34266532072092326,0.36270582806943524
1.96,4.0,20.0,0.15656643314130475,0.7619047619047619,0.004032342614217209,0.687941175697886,0.15384615384615383,0.43947404440819743,0.440879748674766
1.96,5.0,20.0,0.12307715416243294,0.7946428571428571,0.003285102606144432,0.6486995139215384,0.23076923076923073,0.281436664759664,0.37475970098835387
1.96,6.0,20.0,0.09583590312701912,0.5714285714285714,0.006485786837730163,0.7674430909329018,0.30769230769230765,0.5930505024709483,0.44393100241302813
1.96,7.0,20.0,0.18353045618175123,0.7619047619047619,0.003035993203652086,0.5176601700578588,0.23076923076923073,0.3959187388807095,0.4565524007865281
1.96,8.0,20.0,0.16047217462596483,0.7291666666666666,0.0037764110835423075,0.6612016812792093,0.23076923076923073,0.41341569161873404,0.4311511425482688
1.96,9.0,20.0,0.09717370142407172,0.8482142857142857,0.002641742693815314,0.5841015624331847,0.46153846153846145,0.2479050144810661,0.32913952319160916
