eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
3.5,0.0,0.25915185264805424,0.725,0.0011901501804783385,0.42528607585951705,0.12499999999999997,0.2880486753360763,0.18650928723783036
3.5,1.0,0.2822550843126808,0.75,0.000612575562143063,0.48027077729550943,0.12499999999999997,0.22936207998331581,0.18564975923030325
3.5,2.0,0.30773559616718116,0.725,0.0010340525772986192,0.4316759330679085,0.24999999999999994,0.2174978594876939,0.19327569537172126
3.5,3.0,0.26057298342585533,0.775,0.0010785517330557364,0.38635101001574795,0.24999999999999994,0.25594117278321504,0.22520929245468957
3.5,4.0,0.25788997892596077,0.75,0.0012194417888811552,0.34376581236620934,0.24999999999999994,0.2583501007947377,0.21590981779927113
3.5,5.0,0.23588616587226427,0.75,0.0006216712093421655,0.3094702819561036,0.24999999999999994,0.2658811676131693,0.20681617344433417
3.5,6.0,0.24453324999677506,0.7,0.0009399412822284073,0.25419727582208,0.24999999999999994,0.2646349823700514,0.20308571059501845
3.5,7.0,0.2373639897815186,0.75,0.000884553318237178,0.26618507956263293,0.24999999999999994,0.26766636020369483,0.2079609243820007
3.5,8.0,0.2565680761477137,0.775,0.0012383197820974325,0.4163865105938334,0.24999999999999994,0.2568430182084033,0.21961045056724912
3.5,9.0,0.2745046990265615,0.7,0.0009851323545650606,0.3739571390260793,0.24999999999999994,0.2732067984863794,0.24081771003969324
